zip_Code,city_name,state_abbv,state_name,population,density,count_name,timezone,latitude,longitude,zip
33063,Pompano Beach,FL,Florida,54707,2397.5,Broward,America/New_York,-80.20883,26.25012,33063
33176,Miami,FL,Florida,52288,1641.9,Miami-Dade,America/New_York,-80.35895,25.65861,33176
33326,Fort Lauderdale,FL,Florida,33155,1423.5,Broward,America/New_York,-80.36819,26.11591,33326
33331,Fort Lauderdale,FL,Florida,25718,800.7,Broward,America/New_York,-80.36798,26.05977,33331
33418,Palm Beach Gardens,FL,Florida,40926,340.9,Palm Beach,America/New_York,-80.16693,26.86073,33418
33446,Delray Beach,FL,Florida,26006,472.9,Palm Beach,America/New_York,-80.18621,26.45044,33446
33570,Ruskin,FL,Florida,29967,293.3,Hillsborough,America/New_York,-82.45855,27.68991,33570
33629,Tampa,FL,Florida,27061,2170.4,Hillsborough,America/New_York,-82.51005,27.92192,33629
33703,Saint Petersburg,FL,Florida,25699,1973.6,Pinellas,America/New_York,-82.62438,27.81756,33703
33707,Saint Petersburg,FL,Florida,24767,1815.7,Pinellas,America/New_York,-82.72564,27.75552,33707
33815,Lakeland,FL,Florida,15148,788.9,Polk,America/New_York,-81.99645,28.04069,33815
33847,Homeland,FL,Florida,176,63,Polk,America/New_York,-81.82327,27.80458,33847
33904,Cape Coral,FL,Florida,31086,1234.1,Lee,America/New_York,-81.94538,26.57594,33904
33935,Labelle,FL,Florida,23513,26.6,Hendry,America/New_York,-81.43303,26.75919,33935
34219,Parrish,FL,Florida,24750,67.3,Manatee,America/New_York,-82.29926,27.58667,34219
34473,Ocala,FL,Florida,19998,201.6,Marion,America/New_York,-82.18283,29.00584,34473
34480,Ocala,FL,Florida,19188,219.7,Marion,America/New_York,-82.09793,29.10567,34480
34683,Palm Harbor,FL,Florida,33514,1227.9,Pinellas,America/New_York,-82.76003,28.08632,34683
34785,Wildwood,FL,Florida,38097,192.9,Sumter,America/New_York,-82.04013,28.83925,34785
35553,Double Springs,AL,Alabama,4111,11.1,Winston,America/Chicago,-87.38569,34.12065,35553
35570,Hamilton,AL,Alabama,11159,18,Marion,America/Chicago,-87.99501,34.1646,35570
35577,Natural Bridge,AL,Alabama,48,4.9,Winston,America/Chicago,-87.62001,34.10237,35577
35584,Sipsey,AL,Alabama,365,235.8,Walker,America/Chicago,-87.08699,33.82199,35584
35613,Athens,AL,Alabama,26379,132.4,Limestone,America/Chicago,-86.87736,34.82405,35613
35645,Killen,AL,Alabama,13654,61.1,Lauderdale,America/Chicago,-87.50088,34.90185,35645
35760,New Hope,AL,Alabama,4876,35.6,Madison,America/Chicago,-86.38259,34.54918,35760
35805,Huntsville,AL,Alabama,20491,865,Madison,America/Chicago,-86.62126,34.70858,35805
35811,Huntsville,AL,Alabama,27245,227.5,Madison,America/Chicago,-86.50602,34.79694,35811
35824,Huntsville,AL,Alabama,8298,251,Madison,America/Chicago,-86.75322,34.64441,35824
36025,Elmore,AL,Alabama,6231,167.2,Elmore,America/Chicago,-86.32561,32.54153,36025
